Customer_ID,First_Name,Last_Name,Gender,Age,State,Account_Type,Account_Balance,Credit_Score,Email_Opt_In,Has_Loan,Join_Date,Loan_Amount,Business_Type,Transaction_Type,Pay_On_Time,Recent_Transaction_Amount,Transaction_Time,Transaction_Location,Avg_Monthly_Transaction,Device_Type,Account_Age_Years,Risk_Score,Is_Fraudulent,transaction_amount_usd
CUST00806,Robert,Garcia,Female,53.0,CA,Credit,47071.24,643.0,False,True,2012-02-21,69425.09,Small,Payment,No,3694.22,2025-06-15 16:38:00,"Philadelphia, PA",5522.9,Mobile,13.4,0.145,0,856.04
CUST00422,William,Martinez,Other,73.0,FL,Checking,6810.82,736.0,True,True,2015-06-05,65246.94,Big,Purchase,Yes,3768.34,2025-06-15 17:24:00,"Los Angeles, CA",5062.79,Mobile,10.1,0.326,0,4672.26
CUST00678,Elizabeth,Martinez,Female,33.0,TX,Checking,67637.62,300.0,True,False,2005-02-16,0.0,Big,Deposit,No,1368.57,2025-06-15 01:14:00,"Philadelphia, PA",5492.89,ATM,20.4,0.503,0,4826.5
CUST00786,Patricia,Brown,Other,36.0,OH,Credit,93526.66,766.0,True,True,2016-11-12,41101.46,Large,Purchase,Yes,461.38,2025-06-15 16:36:00,"San Jose, CA",2429.52,Web,8.6,0.174,0,8410.68
CUST00995,James,Rodriguez,Male,71.0,PA,Investment,82257.1,527.0,False,False,2004-08-05,0.0,Small,Deposit,No,242.35,2025-06-15 00:51:00,"Philadelphia, PA",8372.52,Mobile,20.9,0.831,1,2220.17
CUST00644,William,Smith,Other,79.0,MI,Investment,22939.65,733.0,True,True,2016-10-19,13258.1,Small,Payment,Yes,448.57,2025-06-15 10:25:00,"New York, NY",9426.14,ATM,8.7,0.355,0,3816.1
CUST00946,Jennifer,Rodriguez,Other,41.0,TX,Savings,60534.9,464.0,True,False,2002-07-08,0.0,Big,Withdrawal,Yes,1604.58,2025-06-15 21:45:00,"San Diego, CA",3653.16,Mobile,23.0,0.379,0,8085.97
CUST00345,Elizabeth,Garcia,Other,,OH,Savings,48160.69,787.0,False,True,2020-11-09,55194.98,Big,Transfer,Yes,3513.63,2025-06-15 07:04:00,"Dallas, TX",1788.8,Mobile,4.6,0.391,0,8238.0
CUST00302,Michael,Martinez,Female,49.0,TX,Investment,78800.21,527.0,False,False,2017-09-22,0.0,Small,Withdrawal,No,2871.43,2025-06-15 06:36:00,"Philadelphia, PA",4357.94,Web,7.8,0.583,0,3852.26
CUST00715,Mary,Garcia,Female,67.0,MI,Checking,86825.47,362.0,True,True,2006-05-19,55825.49,Small,Payment,Yes,2886.91,2025-06-15 03:45:00,"San Diego, CA",1854.7,ATM,19.1,0.223,0,4596.65
CUST00549,Jennifer,Davis,Male,75.0,NY,Investment,46784.35,653.0,False,False,2017-05-11,0.0,Large,Deposit,No,3143.89,2025-06-15 07:29:00,"Houston, TX",8668.63,ATM,8.1,0.402,0,3039.83
CUST00666,William,Martinez,Other,69.0,NC,Investment,78901.82,475.0,False,True,2001-08-25,61219.33,Large,Payment,No,1982.59,2025-06-15 08:43:00,"Los Angeles, CA",9654.71,Web,23.9,0.447,0,9326.22
CUST00497,Jennifer,Rodriguez,Other,41.0,TX,Savings,99935.41,373.0,False,True,2018-10-24,34167.44,Large,Withdrawal,No,1118.97,2025-06-15 14:39:00,"San Antonio, TX",6929.49,Web,6.7,0.165,0,1195.25
CUST00826,William,Miller,Female,35.0,NY,Savings,84639.9,549.0,False,False,2011-06-09,0.0,Large,Deposit,Yes,4790.47,2025-06-15 21:23:00,"Chicago, IL",9066.2,ATM,14.1,0.156,0,9338.16
CUST00652,Patricia,Garcia,Other,38.0,NC,Investment,32710.71,430.0,False,False,2010-09-06,0.0,Big,Deposit,Yes,4980.27,2025-06-15 19:36:00,"New York, NY",1907.31,Mobile,14.8,0.0,0,6841.83
CUST00688,Jennifer,Johnson,Other,41.0,FL,Credit,202.85,759.0,False,True,2021-01-27,96486.22,Large,Withdrawal,No,1124.19,2025-06-15 08:31:00,"San Jose, CA",7440.61,Mobile,4.4,0.392,0,5320.41
CUST00188,Robert,Miller,Male,32.0,NY,Investment,68488.7,378.0,True,False,2004-10-17,0.0,Large,Deposit,Yes,1252.89,2025-06-15 12:17:00,"San Antonio, TX",4574.31,Mobile,20.7,0.217,0,336.26
CUST00279,Michael,Davis,Female,54.0,OH,Credit,91883.18,583.0,True,False,2013-02-02,0.0,Small,Purchase,Yes,4221.16,2025-06-15 19:09:00,"Chicago, IL",7802.05,Mobile,12.4,0.549,0,4761.21
CUST00008,Linda,Rodriguez,Male,38.0,PA,Savings,13471.83,838.0,True,False,2012-11-12,0.0,Big,Withdrawal,Yes,2489.86,2025-06-15 05:00:00,"Chicago, IL",7747.64,Web,12.6,0.238,0,4083.4
CUST00148,William,Jones,Male,76.0,TX,Savings,48832.2,442.0,True,True,2016-09-04,50364.8,Small,Withdrawal,Yes,2617.57,2025-06-15 17:04:00,"Houston, TX",3367.35,Mobile,8.8,0.448,0,1620.58
CUST00639,James,Miller,Other,,NY,Credit,96135.4,775.0,False,True,2022-11-03,26691.72,Large,Purchase,No,636.89,2025-06-15 03:21:00,"Phoenix, AZ",875.68,Web,2.7,0.355,0,6567.53
CUST00472,John,Jones,Male,41.0,CA,Investment,333.71,412.0,False,False,2003-09-25,0.0,Large,Deposit,No,3738.37,2025-06-15 04:35:00,"Chicago, IL",4616.81,Mobile,21.8,0.685,0,9711.8
CUST00712,John,Miller,Male,19.0,PA,Investment,72469.82,583.0,True,True,2013-11-07,61667.92,Big,Deposit,Yes,1943.99,2025-06-15 09:32:00,"Dallas, TX",8782.25,ATM,11.7,0.0,0,5626.27
CUST00291,Robert,Rodriguez,Female,49.0,TX,Credit,23667.01,386.0,True,True,2020-09-09,11947.02,Large,Transfer,Yes,4837.9,2025-06-15 18:17:00,"San Antonio, TX",5897.36,Mobile,4.8,0.291,0,7150.39
CUST00967,Patricia,Rodriguez,Other,50.0,CA,Investment,61022.2,438.0,True,True,2015-09-20,89176.87,Small,Deposit,Yes,4440.93,2025-06-15 12:51:00,"Houston, TX",5483.33,Mobile,9.8,0.0,0,693.82
CUST00894,Mary,Williams,Other,79.0,FL,Investment,98670.63,306.0,False,True,2001-01-18,55326.1,Big,Transfer,Yes,1308.62,2025-06-15 09:24:00,"San Jose, CA",8161.51,Web,24.5,0.211,0,4182.49
CUST00527,Michael,Davis,Other,24.0,OH,Investment,87678.87,447.0,False,False,2012-07-31,0.0,Large,Withdrawal,No,2548.77,2025-06-15 23:16:00,"Phoenix, AZ",7428.4,ATM,12.9,0.059,0,1172.42
CUST00083,Michael,Johnson,Female,31.0,PA,Credit,34827.16,369.0,True,False,2020-02-20,0.0,Small,Deposit,Yes,755.93,2025-06-15 17:01:00,"Phoenix, AZ",7618.96,Mobile,5.4,0.158,0,6131.83
CUST00906,Robert,Williams,Male,62.0,FL,Investment,48041.72,694.0,False,True,2020-12-08,42849.51,Large,Deposit,No,4947.85,2025-06-15 21:57:00,"San Jose, CA",8343.58,Web,4.6,0.639,0,9385.44
CUST00122,Michael,Jones,Other,43.0,NC,Investment,56440.11,547.0,False,True,2016-07-21,10056.37,Large,Deposit,Yes,1935.5,2025-06-15 15:51:00,"Chicago, IL",183.96,Mobile,9.0,0.539,0,6621.16
CUST00602,Jennifer,Martinez,Male,40.0,PA,Savings,4533.23,784.0,True,False,2013-01-09,0.0,Large,Deposit,Yes,727.32,2025-06-15 16:58:00,"Phoenix, AZ",4862.95,Mobile,12.5,0.664,0,777.26
CUST00461,Michael,Miller,Male,61.0,NC,Investment,15551.75,841.0,False,True,2001-02-10,50874.04,Large,Transfer,No,748.58,2025-06-15 17:34:00,"Phoenix, AZ",5774.54,Mobile,24.4,0.0,0,3553.12
CUST00806,Robert,Garcia,Female,53.0,CA,Credit,47071.24,643.0,False,True,2012-02-21,49519.94,Big,Withdrawal,No,1166.59,2025-06-15 22:01:00,"San Diego, CA",7150.98,ATM,13.4,0.26,0,5511.13
CUST00442,Jennifer,Garcia,Female,25.0,NC,Savings,9124.66,,False,True,2012-06-04,30396.42,Small,Deposit,No,3541.11,2025-06-15 11:05:00,"Dallas, TX",8171.34,Mobile,13.1,0.448,0,4038.05
CUST00379,Patricia,Garcia,Male,36.0,CA,Credit,8783.81,343.0,True,True,2004-11-07,53476.82,Big,Transfer,No,2529.1,2025-06-15 21:27:00,"Chicago, IL",9007.16,Web,20.7,0.431,0,8338.1
CUST00608,James,Miller,Other,75.0,TX,Savings,28210.96,753.0,True,False,2016-10-07,0.0,Big,Purchase,Yes,3014.57,2025-06-15 08:56:00,"Los Angeles, CA",5702.37,ATM,8.7,0.072,0,8148.56
CUST00278,Michael,Jones,Female,66.0,IL,Credit,10311.05,531.0,False,False,2022-11-11,0.0,Big,Transfer,No,4680.75,2025-06-15 10:25:00,"Chicago, IL",7106.91,ATM,2.6,0.256,0,6122.19
CUST00345,Elizabeth,Garcia,Other,57.0,OH,Savings,48160.69,787.0,False,True,2020-11-09,49709.3,Large,Withdrawal,No,2086.7,2025-06-15 01:04:00,"Houston, TX",597.94,ATM,4.6,0.272,0,3740.84
CUST00980,Elizabeth,Garcia,Male,68.0,GA,Investment,54282.13,390.0,False,True,2012-01-01,71408.39,Large,Purchase,Yes,3015.75,2025-06-15 04:12:00,"Philadelphia, PA",5498.12,ATM,13.5,0.212,0,2560.81
CUST00023,Linda,Brown,Female,19.0,FL,Savings,20802.04,458.0,False,True,2014-11-25,68060.92,Large,Payment,No,2399.61,2025-06-15 22:24:00,"Chicago, IL",6581.09,Mobile,10.6,0.333,0,1067.68
CUST00200,John,Williams,Female,21.0,CA,Savings,93300.51,359.0,True,False,2004-07-31,0.0,Large,Payment,No,725.2,2025-06-15 21:53:00,"San Antonio, TX",5699.12,Web,20.9,0.3,0,3555.43
CUST00777,Jennifer,Miller,,39.0,TX,Savings,4214.23,493.0,False,False,2005-04-04,0.0,Big,Deposit,Yes,1928.48,2025-06-15 03:18:00,"San Antonio, TX",399.22,Web,20.3,0.448,0,4137.59
CUST00594,Mary,Rodriguez,Other,,CA,Credit,74812.37,606.0,True,False,2020-08-02,0.0,Big,Transfer,No,3433.66,2025-06-15 16:24:00,"Phoenix, AZ",4405.32,Mobile,4.9,0.15,0,6761.47
CUST00195,Michael,Rodriguez,Female,56.0,MI,Savings,79449.52,746.0,True,True,2014-03-12,84482.01,Large,Purchase,No,1659.61,2025-06-15 17:52:00,"Phoenix, AZ",8145.01,Mobile,11.3,0.161,0,6585.02
CUST00465,Michael,Miller,Female,63.0,CA,Investment,35218.86,731.0,False,True,2010-01-12,38350.19,Small,Transfer,No,724.16,2025-06-15 08:50:00,"San Antonio, TX",7995.61,ATM,15.5,0.333,0,710.38
CUST00833,Patricia,Miller,Female,34.0,GA,Credit,58847.03,623.0,False,False,2001-09-26,0.0,Small,Deposit,Yes,3330.24,2025-06-15 08:19:00,"Phoenix, AZ",3020.91,Web,23.8,0.164,0,3958.64
CUST00782,James,Smith,Male,53.0,PA,Investment,59518.19,561.0,False,False,2013-06-28,0.0,Small,Purchase,Yes,3448.43,2025-06-15 18:48:00,"Houston, TX",230.18,ATM,12.0,0.312,0,1825.97
CUST00298,Jennifer,Williams,Male,61.0,MI,Credit,60828.65,447.0,True,True,2015-06-08,91228.88,Small,Deposit,No,496.67,2025-06-15 10:18:00,"Houston, TX",6776.23,ATM,10.1,0.373,0,1576.56
CUST00177,Mary,Miller,Other,31.0,IL,Investment,76801.17,409.0,False,False,2015-04-06,0.0,Large,Transfer,,3179.0,2025-06-15 22:08:00,"Los Angeles, CA",3359.72,Mobile,10.2,0.084,0,8274.75
CUST00961,Jennifer,Smith,Female,58.0,PA,Savings,86903.17,658.0,False,True,2019-05-23,68535.68,Large,Withdrawal,Yes,1013.64,2025-06-15 11:37:00,"San Jose, CA",9695.55,Mobile,6.1,0.462,0,428.73
CUST00892,Michael,Smith,Other,30.0,IL,Checking,54036.59,589.0,True,False,2013-05-18,0.0,Large,Withdrawal,Yes,3910.4,2025-06-15 23:21:00,"Houston, TX",776.99,Web,12.1,0.415,0,4197.64
CUST00482,Robert,Williams,Other,78.0,NY,Credit,8761.85,377.0,True,False,2019-06-16,0.0,Small,Transfer,Yes,201.64,2025-06-15 17:03:00,"New York, NY",8411.23,ATM,6.0,0.297,0,1690.35
CUST00131,Robert,Martinez,Female,62.0,CA,Checking,,759.0,False,True,2008-09-02,42726.88,Large,Payment,No,4350.42,2025-06-15 03:36:00,"Los Angeles, CA",3821.0,Mobile,16.8,0.537,0,8794.51
CUST00693,Michael,Rodriguez,Male,50.0,NC,Savings,85435.56,414.0,True,False,2018-12-07,0.0,Small,Deposit,Yes,111.16,2025-06-15 23:31:00,"New York, NY",7573.46,Mobile,6.6,0.308,0,5574.83
CUST00198,Mary,Miller,Male,78.0,NC,Savings,74622.86,553.0,False,False,2020-06-24,0.0,Small,Payment,No,2639.63,2025-06-15 17:56:00,"New York, NY",8899.65,Web,5.0,0.355,0,2321.49
CUST00357,Mary,Johnson,Female,24.0,MI,Investment,,532.0,False,True,2010-06-21,91699.1,Big,Purchase,Yes,4924.12,2025-06-15 19:12:00,"Chicago, IL",6001.37,Web,15.0,0.267,0,5029.25
CUST00190,William,Miller,Female,59.0,MI,Checking,13968.59,311.0,False,True,2019-08-19,40721.94,Small,Payment,No,1724.32,2025-06-15 11:11:00,"Los Angeles, CA",8543.64,Web,5.9,0.0,0,7317.55
CUST00469,Robert,Rodriguez,Other,77.0,GA,Savings,46022.18,482.0,False,True,2005-10-21,12382.36,Big,Transfer,Yes,872.59,2025-06-15 21:25:00,"Dallas, TX",9984.85,Web,19.7,0.208,0,9581.6
CUST00966,Michael,Brown,Other,26.0,NY,Investment,63057.85,410.0,False,False,2001-10-12,0.0,Big,Payment,Yes,1741.93,2025-06-15 21:58:00,"Dallas, TX",8678.92,Web,23.7,0.091,0,2212.26
CUST00387,James,Jones,Female,50.0,NC,Credit,91071.34,712.0,False,False,2020-06-14,0.0,Large,Purchase,No,1717.77,2025-06-15 13:00:00,"San Diego, CA",6531.15,ATM,5.0,0.43,0,8862.96
CUST00523,Michael,Brown,Male,41.0,TX,Checking,66199.35,818.0,False,True,2011-02-20,80790.08,Small,Withdrawal,No,3255.65,2025-06-15 06:12:00,"Philadelphia, PA",5715.58,ATM,14.4,0.316,0,9343.7
CUST00456,John,Jones,Male,36.0,NY,Investment,54030.29,618.0,True,True,2010-07-21,23584.89,Large,Payment,No,4797.88,2025-06-15 10:35:00,"Los Angeles, CA",7934.98,Web,15.0,0.566,0,9165.04
CUST00147,Jennifer,Johnson,Other,50.0,MI,Investment,,705.0,True,True,2022-12-20,,Small,Purchase,Yes,3.68,2025-06-15 23:45:00,"Phoenix, AZ",4417.39,ATM,2.5,0.133,0,6357.79
CUST00258,Linda,Rodriguez,Other,61.0,PA,Investment,40954.62,482.0,False,True,2001-09-22,59547.73,Small,Payment,Yes,4171.6,2025-06-15 00:03:00,"San Jose, CA",7724.87,Mobile,23.8,0.248,0,6301.91
CUST00066,John,Garcia,Other,31.0,FL,Investment,58007.03,553.0,True,False,2005-07-07,0.0,Large,Deposit,Yes,2936.47,2025-06-15 21:48:00,"Chicago, IL",9366.4,ATM,20.0,0.16,0,4038.07
CUST00529,William,Davis,Female,53.0,NC,Savings,46248.09,498.0,False,True,2019-12-18,38389.06,Big,Withdrawal,No,59.55,2025-06-15 19:14:00,"Chicago, IL",9244.91,Web,5.5,0.0,0,7526.45
CUST00245,John,Williams,Male,30.0,PA,Investment,14398.49,364.0,False,False,2012-01-20,0.0,Big,Purchase,No,3599.94,2025-06-15 02:21:00,"Chicago, IL",6372.75,Web,13.5,0.277,0,5317.63
CUST00299,Elizabeth,Williams,Other,43.0,GA,Credit,37992.64,576.0,True,True,2003-01-21,9710.37,Big,Payment,Yes,2311.81,2025-06-15 18:46:00,"Phoenix, AZ",5198.87,ATM,22.5,0.145,0,6777.61
CUST00225,Patricia,Smith,Male,45.0,NY,Investment,57790.88,520.0,False,True,2016-09-04,67359.5,Small,Deposit,Yes,4929.18,2025-06-15 19:13:00,"Philadelphia, PA",3544.63,Mobile,8.8,0.284,0,4290.29
CUST00645,Linda,Jones,Female,69.0,IL,Credit,90879.26,510.0,False,False,2015-01-07,0.0,Big,Purchase,No,2241.25,2025-06-15 09:57:00,"New York, NY",8515.88,Mobile,10.5,0.244,0,7317.65
CUST00622,Linda,Rodriguez,Female,78.0,MI,Credit,57174.76,823.0,True,True,2001-01-04,13725.36,Large,Withdrawal,Yes,2146.01,2025-06-15 04:12:00,"San Jose, CA",1151.49,Web,24.5,0.547,0,8246.47
CUST00295,Michael,Rodriguez,Male,79.0,CA,Credit,33281.43,707.0,True,False,2005-04-16,0.0,Large,Withdrawal,Yes,3060.24,2025-06-15 05:29:00,"San Antonio, TX",1756.71,Mobile,20.2,0.426,0,1472.9
CUST00160,Michael,Garcia,Other,50.0,NC,Investment,91747.82,761.0,False,True,2015-12-20,52569.6,Large,Transfer,Yes,3049.09,2025-06-15 10:18:00,"Chicago, IL",7491.78,ATM,9.5,0.558,0,8330.97
CUST00044,James,Martinez,Other,33.0,MI,Checking,61764.64,348.0,False,False,2001-11-26,0.0,Large,Transfer,Yes,855.05,2025-06-15 10:40:00,"Los Angeles, CA",1560.04,ATM,23.6,0.52,0,5407.56
CUST00379,Patricia,Garcia,Male,36.0,CA,Credit,8783.81,343.0,True,True,2004-11-07,3572.66,Large,Payment,No,1558.94,2025-06-15 22:07:00,"Houston, TX",3126.23,Web,20.7,0.575,0,8448.21
CUST00376,Jennifer,Johnson,Other,26.0,PA,Savings,14194.08,762.0,False,False,2011-07-02,0.0,Small,Withdrawal,Yes,1793.52,2025-06-15 15:59:00,"San Antonio, TX",2578.65,Web,14.0,0.671,0,4318.7
CUST00337,Michael,Rodriguez,Other,49.0,CA,Checking,62535.1,587.0,False,False,2009-02-08,0.0,Big,Withdrawal,No,4002.26,2025-06-15 13:54:00,"San Jose, CA",8181.82,Mobile,16.4,0.355,0,3796.61
CUST00839,Michael,Garcia,Male,57.0,NY,Investment,65535.43,631.0,False,True,2016-06-08,22308.57,Large,Transfer,Yes,3041.28,2025-06-15 20:48:00,"Philadelphia, PA",5123.52,Web,9.1,0.503,0,9151.46
CUST00228,Mary,Johnson,Other,37.0,NY,Credit,53232.56,721.0,True,False,2006-01-31,0.0,Big,Transfer,No,4033.02,2025-06-15 15:20:00,"New York, NY",1832.8,Web,19.4,0.102,0,2519.18
CUST00139,John,Garcia,Male,25.0,TX,Checking,89974.77,748.0,False,True,2012-12-11,88326.19,Big,Payment,No,613.62,2025-06-15 20:54:00,"Houston, TX",6881.74,Mobile,12.6,0.242,0,8443.68
CUST00405,Mary,Miller,Male,35.0,GA,Credit,18292.5,790.0,True,True,2018-02-09,21683.46,Small,Payment,No,2636.52,2025-06-15 20:51:00,"Houston, TX",2006.53,Web,7.4,0.259,0,4845.37
CUST00001,Patricia,Johnson,Other,56.0,MI,Investment,37736.22,350.0,True,False,2005-04-30,0.0,Small,Transfer,Yes,286.59,2025-06-15 07:45:00,"New York, NY",5729.82,Mobile,20.2,0.252,0,5145.81
CUST00177,Mary,Miller,Other,31.0,IL,Investment,76801.17,409.0,False,False,2015-04-06,0.0,Large,Payment,Yes,2833.82,2025-06-15 01:37:00,"Los Angeles, CA",4684.16,Web,10.2,0.577,0,3091.6
CUST00596,Mary,Williams,Female,72.0,CA,Credit,89502.65,567.0,False,False,2014-03-06,0.0,Large,Transfer,No,2633.91,2025-06-15 15:12:00,"Dallas, TX",5378.06,Web,11.3,0.529,0,5734.69
CUST00332,James,Jones,Female,36.0,CA,Savings,39792.08,448.0,False,True,2009-11-28,35679.43,Small,Payment,No,3397.23,2025-06-15 21:02:00,"San Jose, CA",872.08,Web,15.6,0.016,0,3258.86
CUST00417,Patricia,Jones,Female,50.0,GA,Savings,68350.07,613.0,False,True,2014-11-28,31103.68,Small,Payment,Yes,2141.35,2025-06-15 12:19:00,"Dallas, TX",9082.02,Web,10.6,0.152,0,402.3
CUST00635,James,Williams,Female,74.0,IL,Credit,10672.83,652.0,False,False,2002-05-09,0.0,Big,Purchase,Yes,2741.71,2025-06-15 06:02:00,"Philadelphia, PA",6419.1,Web,23.2,0.242,0,2727.27
CUST00711,Patricia,Rodriguez,Female,63.0,IL,Investment,-1000.0,574.0,True,False,2002-03-13,0.0,Large,Withdrawal,No,175.32,2025-06-15 10:33:00,"Los Angeles, CA",4313.05,Web,23.3,0.446,0,73.73
CUST00820,Linda,Rodriguez,Male,22.0,NC,Savings,41898.14,408.0,True,False,2007-01-09,0.0,Small,Payment,No,38.51,2025-06-15 17:54:00,"San Antonio, TX",6672.01,Web,18.5,0.146,0,9783.76
CUST00326,Jennifer,Garcia,Other,46.0,NY,Checking,55774.81,468.0,False,False,2010-01-15,0.0,Small,Withdrawal,Yes,1083.05,2025-06-15 06:35:00,"San Antonio, TX",3012.61,Mobile,15.5,0.49,0,9657.81
CUST00682,Linda,Miller,Other,19.0,NC,Savings,38422.86,442.0,False,False,2012-03-16,0.0,Small,Transfer,Yes,4766.44,2025-06-15 15:53:00,"San Jose, CA",7009.61,ATM,13.3,0.574,0,3957.6
CUST00762,Robert,Martinez,Male,29.0,OH,Checking,21113.92,826.0,True,True,2015-11-01,98365.67,Large,Withdrawal,Yes,714.25,2025-06-15 11:37:00,"Dallas, TX",1618.52,Web,9.7,0.275,0,7286.42
CUST00597,William,Williams,Other,43.0,MI,Checking,86026.67,307.0,False,True,2006-12-30,32140.21,Large,Purchase,Yes,4364.94,2025-06-15 19:32:00,"Dallas, TX",6509.6,Web,18.5,0.584,0,3464.6
CUST00323,Linda,Johnson,Male,76.0,OH,Investment,51565.85,628.0,False,True,2019-02-06,84631.47,Large,Payment,Yes,2633.44,2025-06-15 06:40:00,"Philadelphia, PA",3095.37,ATM,6.4,0.176,0,6714.22
CUST00254,Linda,Williams,Other,54.0,CA,Credit,60435.39,764.0,True,True,2003-01-07,51434.55,Small,Deposit,No,2628.48,2025-06-15 16:36:00,"Dallas, TX",9766.6,ATM,22.5,0.308,0,8056.25
CUST00630,Mary,Brown,Other,43.0,FL,Savings,15818.33,401.0,True,True,2010-01-24,4708.37,Large,Purchase,No,1338.14,2025-06-15 02:31:00,"San Antonio, TX",6827.77,Mobile,15.4,0.3,0,9468.09
CUST00090,Jennifer,Smith,Other,79.0,NC,Savings,33076.94,529.0,True,True,2012-12-10,87942.07,Big,Transfer,Yes,3264.06,2025-06-15 10:20:00,"New York, NY",8657.84,Web,12.6,0.325,0,4008.12
CUST00106,William,Garcia,Male,65.0,PA,Savings,76019.55,776.0,False,False,2018-04-23,0.0,Big,Purchase,No,3910.96,2025-06-15 10:32:00,"Chicago, IL",596.3,ATM,7.2,0.505,0,7835.15
CUST00416,Patricia,Davis,Other,21.0,NY,Investment,69153.06,533.0,False,True,2010-06-29,4882.95,Big,Purchase,No,664.29,2025-06-15 10:13:00,"New York, NY",8274.46,Web,15.0,0.349,0,2666.63
CUST00451,Michael,Garcia,Male,50.0,GA,Checking,39725.27,835.0,False,True,2014-07-16,9806.03,Big,Purchase,No,3377.92,2025-06-15 14:15:00,"Philadelphia, PA",7302.34,ATM,11.0,0.613,0,9903.42
CUST00970,William,Johnson,Other,,FL,Checking,54895.12,572.0,False,True,2021-07-25,75712.35,Small,Transfer,Yes,1470.32,2025-06-15 01:05:00,"Dallas, TX",4432.74,Mobile,3.9,0.0,0,267.44
CUST00981,Robert,Jones,Female,22.0,FL,Investment,95152.71,416.0,True,False,2008-02-09,0.0,Small,Deposit,No,4910.93,2025-06-15 16:00:00,"Los Angeles, CA",3091.28,Web,17.4,0.644,0,6039.25
CUST00460,John,Davis,Other,34.0,PA,Credit,95528.11,375.0,True,True,2008-05-30,74557.49,Large,Withdrawal,Yes,1595.62,2025-06-15 13:23:00,"Phoenix, AZ",7971.26,Web,17.1,0.359,0,6598.46
CUST00177,Mary,Miller,Other,31.0,IL,Investment,76801.17,409.0,False,False,2015-04-06,0.0,Small,Purchase,Yes,2826.96,2025-06-15 17:17:00,"Phoenix, AZ",2124.99,Web,10.2,0.143,0,6883.58
CUST00661,Linda,Johnson,Other,27.0,GA,Credit,43280.85,606.0,False,True,2014-06-19,72046.07,Large,Transfer,No,1500.42,2025-06-15 18:54:00,"San Jose, CA",933.07,Web,11.0,0.352,0,1212.67
CUST00765,Michael,Davis,Male,30.0,FL,Investment,94129.63,531.0,False,True,2022-10-20,13760.08,Big,Payment,No,4498.78,2025-06-15 02:14:00,"Dallas, TX",5203.23,Mobile,2.7,0.067,0,9385.91
CUST00358,William,Miller,Female,77.0,FL,Savings,86712.68,829.0,True,False,2006-09-17,0.0,Small,Deposit,Yes,354.94,2025-06-15 23:22:00,"San Diego, CA",1024.98,Web,18.8,0.365,0,1820.02
CUST00926,Jennifer,Williams,Female,66.0,TX,Investment,96338.35,544.0,False,False,2011-06-04,0.0,Small,Deposit,No,792.22,2025-06-15 20:25:00,"San Diego, CA",9059.52,Web,14.1,0.117,0,6231.31
CUST00741,Jennifer,Jones,Other,78.0,CA,Credit,32659.95,334.0,False,True,2004-07-05,70605.89,Large,Purchase,No,927.96,2025-06-15 08:54:00,"Philadelphia, PA",4194.69,Web,21.0,0.461,0,2234.53
CUST00110,Elizabeth,Rodriguez,Other,40.0,IL,Investment,14859.14,507.0,False,False,2015-04-07,0.0,Big,Transfer,No,1489.85,2025-06-15 23:44:00,"Los Angeles, CA",5943.27,Web,10.2,0.388,0,3079.09
CUST00001,Patricia,Johnson,Other,56.0,MI,Investment,37736.22,350.0,True,False,2005-04-30,0.0,Big,Payment,No,3865.63,2025-06-15 15:42:00,"New York, NY",2353.92,Web,20.2,0.134,0,5469.12
CUST00073,William,Martinez,Female,37.0,MI,Credit,18088.72,601.0,False,False,2014-10-23,0.0,Large,Deposit,Yes,1417.63,2025-06-15 17:32:00,"Phoenix, AZ",2049.84,Web,10.7,0.0,0,4177.76
CUST00881,Robert,Johnson,Male,45.0,CA,Credit,25327.53,750.0,True,True,2020-04-09,14146.94,Big,Transfer,No,3142.81,2025-06-15 04:24:00,"Phoenix, AZ",7431.92,Mobile,5.2,0.016,0,1610.65
CUST00255,Michael,Smith,Other,50.0,CA,Checking,50278.61,796.0,False,False,2014-05-10,0.0,Small,Transfer,No,2599.52,2025-06-15 12:22:00,"New York, NY",8678.13,Mobile,11.2,0.345,0,1717.65
CUST00263,William,Miller,Male,49.0,MI,Savings,71646.29,721.0,True,True,2020-12-20,83078.69,Small,Payment,No,1333.87,2025-06-15 07:32:00,"Philadelphia, PA",5200.39,Mobile,4.5,0.11,0,4187.27
CUST00073,William,Martinez,Female,37.0,MI,Credit,18088.72,601.0,False,False,2014-10-23,,Small,Payment,Yes,1973.28,2025-06-15 05:51:00,"Los Angeles, CA",8544.81,Web,10.7,0.155,0,7575.26
CUST00893,Linda,Rodriguez,Other,45.0,NY,Checking,3515.36,739.0,True,True,2020-06-29,33197.05,Small,Transfer,No,764.82,2025-06-15 08:30:00,"San Antonio, TX",2723.78,Mobile,5.0,0.125,0,8980.67
CUST00708,Robert,Davis,Female,30.0,IL,Checking,76033.4,453.0,True,True,2005-08-30,,Big,Payment,Yes,4438.9,2025-06-15 03:39:00,"Houston, TX",6467.4,Mobile,19.8,0.372,0,850.44
CUST00270,Linda,Williams,Other,66.0,GA,Investment,28864.17,692.0,True,False,2019-03-08,0.0,Large,Purchase,Yes,3163.17,2025-06-15 10:40:00,"Dallas, TX",997.43,Mobile,6.3,0.215,0,3937.11
