Customer_ID,First_Name,Last_Name,Gender,Age,State,Account_Type,Account_Balance,Credit_Score,Email_Opt_In,Has_Loan,Join_Date,Loan_Amount,Business_Type,Transaction_Type,Pay_On_Time,Recent_Transaction_Amount,Transaction_Time,Transaction_Location,Avg_Monthly_Transaction,Device_Type,Account_Age_Years,Risk_Score,Is_Fraudulent
CUST00664,Patricia,Davis,Male,53.0,MI,Investment,18031.78,374.0,False,False,2002-05-19,0.0,Large,Transfer,No,4559.75,2025-06-15 08:54:00,"San Jose, CA",6131.48,Web,23.1,0.039,0
CUST00361,William,Garcia,Female,65.0,IL,Checking,25463.47,601.0,False,True,2010-02-13,24926.77,Big,Withdrawal,Yes,2073.65,2025-06-15 11:25:00,"New York, NY",195.91,Web,15.4,0.544,0
CUST00804,Elizabeth,Martinez,Female,76.0,TX,Credit,61612.63,681.0,True,True,2010-06-13,63984.99,Large,Deposit,Yes,1969.03,2025-06-15 13:57:00,"San Jose, CA",5430.59,Web,15.1,0.411,0
CUST00809,Linda,Martinez,Male,33.0,GA,Checking,43422.17,482.0,True,True,2010-12-22,34097.28,Large,Payment,No,3330.54,2025-06-15 05:26:00,"San Antonio, TX",6519.15,ATM,14.5,0.265,0
CUST00913,Michael,Smith,Male,71.0,PA,Savings,52220.83,687.0,True,False,2018-05-24,0.0,Small,Purchase,Yes,3758.79,2025-06-15 01:43:00,"New York, NY",6658.99,Web,7.1,0.181,0
CUST00452,John,Garcia,Male,22.0,PA,Savings,95413.28,461.0,True,True,2007-02-23,76681.64,Small,Deposit,Yes,382.04,2025-06-15 01:37:00,"San Antonio, TX",3913.58,Web,18.4,0.137,0
CUST00983,James,Johnson,Male,42.0,PA,Credit,91432.23,439.0,True,True,2018-09-20,47073.5,Big,Transfer,No,2618.22,2025-06-15 13:24:00,"Los Angeles, CA",3323.44,Mobile,6.8,0.208,0
CUST00265,John,Johnson,Female,41.0,GA,Investment,82697.2,696.0,False,True,2020-06-12,47204.93,Big,Transfer,No,4948.04,2025-06-15 19:36:00,"Los Angeles, CA",401.33,Web,5.1,0.343,0
CUST00767,Elizabeth,Brown,Female,42.0,TX,Investment,53470.8,849.0,False,False,2008-03-24,0.0,Big,Payment,Yes,1300.55,2025-06-15 12:48:00,"Philadelphia, PA",7719.42,ATM,17.3,0.096,0
CUST00298,Jennifer,Williams,Male,61.0,MI,Credit,60828.65,447.0,True,True,2015-06-08,14035.85,Small,Payment,Yes,4224.79,2025-06-15 13:19:00,"San Diego, CA",5321.5,Mobile,10.1,0.358,0
CUST00989,John,Miller,Female,76.0,IL,Savings,47721.88,483.0,False,True,2007-12-14,44645.86,Big,Transfer,No,4342.01,2025-06-15 20:39:00,"Los Angeles, CA",3806.34,ATM,17.6,0.711,0
CUST00601,Michael,Davis,Female,79.0,CA,Savings,47720.02,463.0,False,False,2017-07-19,0.0,Small,Transfer,Yes,3444.83,2025-06-15 11:39:00,"Los Angeles, CA",2677.76,Web,8.0,0.021,0
CUST00211,John,Brown,Other,49.0,PA,Credit,82530.75,382.0,False,True,2001-11-05,66078.7,Small,Payment,No,4059.21,2025-06-15 05:06:00,"San Diego, CA",6159.51,ATM,23.7,0.0,0
CUST00208,Mary,Jones,Female,46.0,GA,Investment,82811.29,355.0,False,False,2021-12-12,0.0,Big,Deposit,Yes,4744.24,2025-06-15 22:00:00,"Dallas, TX",7093.96,Web,3.6,0.271,0
CUST00234,Robert,Rodriguez,Male,45.0,OH,Investment,73081.86,454.0,True,True,2011-01-08,15441.3,Big,Transfer,Yes,1749.75,2025-06-15 23:51:00,"New York, NY",3350.91,ATM,14.5,0.197,0
CUST00462,Patricia,Rodriguez,Female,45.0,NY,Investment,62370.92,613.0,False,False,2000-06-15,0.0,Big,Deposit,No,723.32,2025-06-15 09:41:00,"New York, NY",6414.89,ATM,25.1,0.244,0
CUST00111,Elizabeth,Davis,Female,77.0,OH,Savings,13398.38,745.0,False,False,2004-05-08,0.0,Big,Purchase,No,4115.16,2025-06-15 03:54:00,"New York, NY",1496.34,ATM,21.2,0.298,0
CUST00645,Linda,Jones,Female,69.0,IL,Credit,90879.26,510.0,False,False,2015-01-07,0.0,Small,Withdrawal,No,3175.06,2025-06-15 22:02:00,"Los Angeles, CA",5148.21,ATM,10.5,0.386,0
CUST00413,James,Martinez,Other,58.0,NY,Investment,42228.22,312.0,False,True,2021-11-23,28353.77,Large,Payment,No,3185.58,2025-06-15 14:35:00,"San Antonio, TX",1664.07,Mobile,3.6,0.292,0
CUST00379,Patricia,Garcia,Male,36.0,CA,Credit,8783.81,343.0,True,True,2004-11-07,19574.61,Large,Purchase,Yes,2276.68,2025-06-15 02:14:00,"Phoenix, AZ",4491.0,Mobile,20.7,0.109,0
CUST00839,Michael,Garcia,Male,57.0,NY,Investment,65535.43,631.0,False,True,2016-06-08,14957.52,Small,Payment,Yes,3802.31,2025-06-15 08:14:00,"Dallas, TX",5679.92,Mobile,9.1,0.436,0
CUST00712,John,Miller,Male,19.0,PA,Investment,72469.82,583.0,True,True,2013-11-07,87314.7,Small,Withdrawal,Yes,2446.56,2025-06-15 23:17:00,"Houston, TX",5885.87,ATM,11.7,0.289,0
CUST00977,Elizabeth,Williams,Other,78.0,TX,Credit,64293.34,816.0,True,False,2006-01-26,0.0,Big,Purchase,No,2573.51,2025-06-15 06:40:00,"San Diego, CA",5918.28,Web,19.4,0.0,0
CUST00882,John,Williams,Other,79.0,IL,Credit,35989.15,494.0,False,True,2002-08-12,5907.37,Small,Deposit,No,197.18,2025-06-15 18:20:00,"Dallas, TX",2889.43,Mobile,22.9,0.181,0
CUST00943,Elizabeth,Martinez,Female,25.0,MI,Checking,57760.81,577.0,False,True,2018-03-11,28165.44,Large,Withdrawal,Yes,2243.48,2025-06-15 19:59:00,"Houston, TX",8488.08,Mobile,7.3,0.454,0
CUST00485,Mary,Jones,Female,40.0,OH,Checking,63931.04,436.0,True,False,2003-02-25,0.0,Big,Purchase,Yes,4218.26,2025-06-15 04:00:00,"Dallas, TX",8280.47,Mobile,22.4,0.293,0
CUST00232,Patricia,Davis,Female,75.0,PA,Checking,43209.66,782.0,True,False,2022-07-08,0.0,Small,Withdrawal,No,3298.85,2025-06-15 01:33:00,"San Diego, CA",257.08,ATM,3.0,0.417,0
CUST00538,Elizabeth,Jones,Male,68.0,TX,Checking,8945.49,430.0,True,True,2016-07-18,67868.61,Large,Transfer,Yes,1885.56,2025-06-15 13:45:00,"Houston, TX",575.74,ATM,9.0,0.557,0
CUST00435,William,Johnson,Female,63.0,TX,Checking,83826.89,768.0,True,True,2009-06-12,87510.1,Big,Deposit,No,4252.84,2025-06-15 14:17:00,"San Antonio, TX",3509.42,Web,16.1,0.102,0
CUST00642,Mary,Rodriguez,Male,47.0,OH,Checking,614.0,671.0,True,True,2014-01-06,66047.92,Big,Purchase,No,4528.76,2025-06-15 07:29:00,"Phoenix, AZ",4288.98,Web,11.5,0.266,0
CUST00185,Linda,Williams,Male,44.0,OH,Investment,54905.45,781.0,False,True,2004-11-07,99571.12,Large,Transfer,No,4368.02,2025-06-15 23:24:00,"New York, NY",2074.54,Mobile,20.7,0.596,0
CUST00618,Linda,Johnson,Male,62.0,MI,Investment,6245.55,819.0,True,False,2021-10-24,0.0,Big,Purchase,No,2803.22,2025-06-15 23:16:00,"Philadelphia, PA",4557.6,Web,3.7,0.341,0
CUST00948,Michael,Rodriguez,Female,70.0,IL,Credit,86657.22,604.0,False,False,2009-08-05,0.0,Large,Transfer,Yes,647.05,2025-06-15 15:16:00,"Los Angeles, CA",1612.89,ATM,15.9,0.323,0
CUST00599,Robert,Rodriguez,Male,43.0,TX,Credit,39177.86,775.0,False,False,2020-11-10,0.0,Big,Purchase,No,4970.89,2025-06-15 19:33:00,"Chicago, IL",321.56,Web,4.6,0.227,0
CUST00428,John,Martinez,Other,65.0,TX,Investment,26442.01,431.0,True,True,2016-07-03,12065.92,Big,Withdrawal,Yes,2867.7,2025-06-15 11:56:00,"Chicago, IL",6452.39,Mobile,9.0,0.442,0
CUST00700,William,Martinez,Other,20.0,FL,Credit,13220.38,441.0,False,False,2008-06-01,0.0,Small,Payment,No,1813.45,2025-06-15 04:59:00,"San Jose, CA",716.02,Web,17.1,0.22,0
CUST00786,Patricia,Brown,Other,36.0,OH,Credit,93526.66,766.0,True,True,2016-11-12,87372.79,Small,Payment,No,2037.0,2025-06-15 06:42:00,"Philadelphia, PA",8537.3,Web,8.6,0.474,0
CUST00140,Linda,Smith,Other,41.0,OH,Savings,60794.77,479.0,False,True,2007-03-09,66063.74,Big,Deposit,Yes,1013.58,2025-06-15 07:55:00,"Dallas, TX",3294.06,Web,18.3,0.613,0
CUST00022,Linda,Garcia,Other,70.0,GA,Credit,27545.71,338.0,True,True,2021-03-13,41231.99,Small,Payment,Yes,3257.41,2025-06-15 03:57:00,"Houston, TX",5852.5,ATM,4.3,0.303,0
CUST00456,John,Jones,Male,36.0,NY,Investment,54030.29,618.0,True,True,2010-07-21,43474.42,Big,Deposit,No,1627.69,2025-06-15 00:13:00,"Dallas, TX",2305.47,Mobile,15.0,0.0,0
CUST00984,Elizabeth,Smith,Female,19.0,NC,Credit,81395.25,545.0,False,True,2019-04-02,64752.11,Big,Withdrawal,No,4007.53,2025-06-15 15:59:00,"Los Angeles, CA",9623.57,ATM,6.3,0.0,0
CUST00313,Jennifer,Garcia,Male,69.0,NY,Credit,91283.67,651.0,False,False,2009-12-21,0.0,Small,Deposit,Yes,1841.67,2025-06-15 05:05:00,"San Diego, CA",3871.72,Web,15.5,0.345,0
CUST00324,William,Garcia,Female,23.0,GA,Credit,97556.58,762.0,False,False,2020-10-16,Ten Thousand,Small,Purchase,No,448.47,2025-06-15 18:04:00,"Houston, TX",5629.73,ATM,4.7,0.295,0
CUST00654,William,Garcia,Male,53.0,NY,Investment,11672.8,576.0,True,True,2003-03-30,36459.53,Large,Deposit,Yes,3075.81,2025-06-15 03:04:00,"Phoenix, AZ",101.91,Web,22.3,0.316,0
CUST00897,James,Martinez,Female,66.0,FL,Savings,5264.51,492.0,True,True,2007-06-18,70044.2,Small,Purchase,Yes,1253.68,2025-06-15 03:16:00,"San Antonio, TX",139.88,Web,18.0,0.193,0
CUST00848,Jennifer,Jones,Female,54.0,TX,Credit,40590.49,676.0,False,False,2017-09-08,0.0,Big,Deposit,Yes,2775.2,2025-06-15 20:15:00,"Philadelphia, PA",1105.48,ATM,7.8,0.009,0
CUST00120,John,Jones,Male,70.0,IL,Savings,73766.78,403.0,True,True,2018-12-11,8616.82,Big,Deposit,No,1303.39,2025-06-15 16:25:00,"Philadelphia, PA",7685.88,ATM,6.6,0.049,0
CUST00872,Jennifer,Williams,Female,27.0,NY,Investment,88382.6,737.0,True,True,2019-05-22,72576.75,Large,Purchase,No,1984.87,2025-06-15 10:58:00,"San Antonio, TX",5677.67,ATM,6.1,0.265,0
CUST00035,Patricia,Johnson,Other,78.0,PA,Savings,8931.98,440.0,True,True,2010-09-11,75544.48,Big,Transfer,No,3042.92,2025-06-15 06:43:00,"New York, NY",7723.64,ATM,14.8,0.393,0
CUST00577,Linda,Brown,Female,69.0,PA,Checking,38470.65,513.0,True,True,2019-08-11,64412.8,Large,Withdrawal,No,3712.04,2025-06-15 20:56:00,"San Antonio, TX",8274.15,Mobile,5.9,0.279,0
CUST00791,Robert,Johnson,Male,31.0,TX,Credit,48491.4,392.0,False,True,2004-11-11,10515.61,Small,Purchase,Yes,4392.66,2025-06-15 06:31:00,"Phoenix, AZ",5650.63,ATM,20.6,0.431,0
CUST00144,Robert,Martinez,Male,25.0,IL,Investment,93375.81,610.0,True,False,2012-05-20,0.0,Big,Transfer,Yes,349.4,2025-06-15 21:22:00,"San Jose, CA",6140.55,Web,13.1,0.469,0
CUST00232,Patricia,Davis,Female,75.0,PA,Checking,43209.66,782.0,True,False,2022-07-08,0.0,Small,Withdrawal,Yes,3042.2,2025-06-15 23:17:00,"Chicago, IL",4061.83,ATM,3.0,0.111,0
CUST00786,Patricia,Brown,Other,36.0,OH,Credit,93526.66,766.0,True,True,2016-11-12,28552.71,Large,Withdrawal,Yes,201.26,2025-06-15 09:52:00,"Chicago, IL",5591.5,ATM,8.6,0.216,0
CUST00195,Michael,Rodriguez,Female,56.0,MI,Savings,79449.52,746.0,True,True,2014-03-12,6462.04,Big,Payment,Yes,352.26,2025-06-15 21:08:00,"Los Angeles, CA",6543.28,ATM,11.3,0.442,0
CUST00813,Elizabeth,Rodriguez,Male,70.0,IL,Savings,65360.98,632.0,False,True,2012-09-11,58718.74,Small,Transfer,No,3745.02,2025-06-15 13:43:00,"Los Angeles, CA",8578.67,Mobile,12.8,0.135,0
CUST00194,William,Jones,Other,49.0,MI,Savings,60649.58,831.0,False,True,2004-01-01,24904.13,Small,Withdrawal,No,3827.45,2025-06-15 14:24:00,"Los Angeles, CA",3122.44,Web,21.5,0.658,0
CUST00184,Mary,Garcia,Other,56.0,NY,Checking,45481.37,416.0,True,False,2005-07-09,0.0,Small,Transfer,Yes,2096.71,2025-06-15 22:31:00,"San Jose, CA",7142.5,Web,20.0,0.433,0
CUST00415,Elizabeth,Miller,Male,50.0,MI,Savings,90067.17,799.0,False,True,2002-04-04,49169.46,Big,Transfer,No,175.1,2025-06-15 13:17:00,"Dallas, TX",4810.53,ATM,23.3,0.609,0
CUST00905,William,Davis,Male,61.0,OH,Checking,39798.16,425.0,False,False,2003-05-15,0.0,Large,Transfer,Yes,3538.3,2025-06-15 11:48:00,"Los Angeles, CA",9751.12,Web,22.1,0.113,0
CUST00139,John,Garcia,Male,25.0,TX,Checking,89974.77,748.0,False,True,2012-12-11,38533.78,Big,Payment,No,4543.01,2025-06-15 05:10:00,"San Antonio, TX",1015.38,Web,12.6,0.354,0
CUST00394,Elizabeth,Jones,Male,55.0,IL,Investment,34584.7,410.0,False,False,2008-09-15,0.0,Large,Purchase,Yes,3927.23,2025-06-15 09:07:00,"San Antonio, TX",8866.9,Web,16.8,0.364,0
CUST00446,Robert,Rodriguez,Female,38.0,IL,Credit,43775.62,825.0,False,True,2015-07-20,18892.17,Large,Deposit,Yes,3850.05,2025-06-15 10:13:00,"Los Angeles, CA",7860.37,Mobile,10.0,0.277,0
CUST00749,James,Miller,Female,66.0,NY,Savings,97472.52,623.0,True,True,2012-01-02,13998.72,Large,Transfer,No,226.14,2025-06-15 18:54:00,"Phoenix, AZ",1084.94,ATM,13.5,0.17,0
CUST00762,Robert,Martinez,Male,29.0,OH,Checking,21113.92,826.0,True,True,2015-11-01,84422.63,Small,Withdrawal,No,1041.7,2025-06-15 23:31:00,"Dallas, TX",1540.51,Mobile,9.7,0.437,0
CUST00703,Jennifer,Davis,Male,57.0,FL,Credit,3227.1,841.0,True,False,2004-06-25,0.0,Large,Payment,No,531.27,2025-06-15 00:25:00,"Houston, TX",276.71,Web,21.0,0.448,0
CUST00688,Jennifer,Johnson,Other,41.0,FL,Credit,202.85,759.0,False,True,2021-01-27,34801.84,Large,Purchase,No,4264.32,2025-06-15 08:08:00,"San Diego, CA",5023.22,Mobile,4.4,0.275,0
CUST00338,Robert,Johnson,Other,24.0,PA,Credit,37834.82,587.0,True,False,2022-04-23,0.0,Big,Purchase,No,4553.09,2025-06-15 05:38:00,"Dallas, TX",4063.78,Mobile,3.2,0.548,0
CUST00130,John,Brown,Other,32.0,PA,Credit,64917.4,460.0,False,True,2004-12-14,74057.76,Big,Purchase,No,4952.75,2025-06-15 11:05:00,"Philadelphia, PA",2233.45,Mobile,20.6,0.204,0
CUST00667,Jennifer,Johnson,Female,48.0,PA,Savings,17457.97,572.0,True,True,2001-11-21,1065.81,Small,Deposit,No,4355.97,2025-06-15 20:37:00,"Houston, TX",1398.89,Mobile,23.6,0.319,0
CUST00078,John,Johnson,Male,61.0,PA,Credit,97313.72,466.0,False,True,2014-03-13,20581.6,Big,Payment,Yes,396.45,2025-06-15 06:49:00,"Chicago, IL",6272.53,ATM,11.3,0.153,0
CUST00967,Patricia,Rodriguez,Other,50.0,CA,Investment,61022.2,438.0,True,True,2015-09-20,55714.4,Large,Payment,No,4043.62,2025-06-15 16:16:00,"Los Angeles, CA",7521.43,Web,9.8,0.247,0
CUST00154,Patricia,Williams,Male,45.0,TX,Investment,5258.38,311.0,True,False,2000-08-22,0.0,Small,Deposit,No,3104.82,2025-06-15 18:10:00,"San Diego, CA",2431.24,Mobile,24.9,0.516,0
CUST00747,Mary,Brown,Female,41.0,OH,Investment,68077.62,500.0,True,False,2012-06-11,0.0,Big,Transfer,Yes,274.84,2025-06-15 06:50:00,"Philadelphia, PA",2660.27,Mobile,13.1,0.495,0
CUST00010,William,Johnson,Female,75.0,PA,Investment,7628.37,590.0,True,True,2015-11-24,57508.62,Large,Withdrawal,Yes,1721.0,2025-06-15 07:54:00,"San Diego, CA",3358.56,ATM,9.6,0.105,0
CUST00554,William,Smith,Male,75.0,MI,Checking,27798.84,828.0,False,False,2010-04-23,0.0,Large,Payment,No,3948.71,2025-06-15 06:30:00,"San Jose, CA",5633.54,Web,15.2,0.531,0
CUST00242,William,Rodriguez,Other,79.0,TX,Credit,75265.07,545.0,True,True,2002-08-30,7091.1,Large,Transfer,Yes,864.29,2025-06-15 11:29:00,"New York, NY",5274.18,Mobile,22.9,0.712,0
CUST00468,Patricia,Jones,Female,52.0,CA,Savings,59868.78,412.0,True,False,2006-11-29,0.0,Small,Payment,Yes,3120.27,2025-06-15 11:12:00,"Houston, TX",8827.0,Web,18.6,0.056,0
CUST00349,Mary,Johnson,Other,74.0,FL,Credit,33502.84,587.0,False,True,2007-08-19,90830.65,Small,Transfer,No,4277.9,2025-06-15 22:31:00,"New York, NY",7708.19,Web,17.9,0.345,0
CUST00552,Robert,Davis,Male,39.0,PA,Investment,71583.78,722.0,True,True,2021-06-25,74513.99,Big,Transfer,Yes,1149.91,2025-06-15 02:57:00,"Los Angeles, CA",9344.39,ATM,4.0,0.225,0
CUST00389,John,Brown,Other,69.0,NY,Checking,33653.0,407.0,False,False,2021-05-22,0.0,Big,Payment,No,3738.76,2025-06-15 15:30:00,"San Diego, CA",2026.34,Web,4.1,0.502,0
CUST00631,Elizabeth,Williams,Female,33.0,TX,Savings,16123.97,805.0,True,True,2006-08-23,66778.52,Large,Purchase,Yes,4410.33,2025-06-15 04:40:00,"San Diego, CA",693.19,Mobile,18.9,0.277,0
CUST00670,William,Johnson,Female,36.0,OH,Checking,16721.12,365.0,True,False,2019-10-28,0.0,Big,Withdrawal,No,1667.18,2025-06-15 23:44:00,"San Jose, CA",1361.27,ATM,5.7,0.529,0
CUST00018,Robert,Miller,Female,57.0,GA,Checking,37847.27,758.0,True,True,2019-05-25,41081.69,Large,Purchase,Yes,3626.8,2025-06-15 05:01:00,"Los Angeles, CA",5021.58,Mobile,6.1,0.319,0
CUST00157,James,Smith,Female,25.0,CA,Investment,99725.83,728.0,False,True,2001-06-06,17860.96,Large,Payment,No,2774.58,2025-06-15 07:02:00,"Dallas, TX",5501.78,Mobile,24.1,0.39,0
CUST00978,Michael,Rodriguez,Female,23.0,TX,Savings,75958.5,463.0,False,False,2009-09-09,0.0,Small,Deposit,No,4348.45,2025-06-15 01:31:00,"San Diego, CA",2590.43,Web,15.8,0.446,0
CUST00789,Robert,Jones,Female,24.0,OH,Savings,78363.93,748.0,True,False,2002-03-27,0.0,Small,Payment,No,3197.64,2025-06-15 14:55:00,"New York, NY",6301.24,Mobile,23.3,0.624,0
CUST00783,Elizabeth,Jones,Male,29.0,NY,Credit,61698.8,513.0,False,False,2012-01-08,0.0,Small,Transfer,Yes,4312.26,2025-06-15 14:42:00,"Los Angeles, CA",8028.36,Mobile,13.5,0.261,0
CUST00313,Jennifer,Garcia,Male,69.0,NY,Credit,91283.67,651.0,False,False,2009-12-21,0.0,Small,Withdrawal,Yes,446.49,2025-06-15 14:29:00,"Dallas, TX",6924.68,ATM,15.5,0.262,0
CUST00986,William,Jones,Female,73.0,NY,Checking,14984.29,786.0,False,True,2009-05-07,20826.05,Large,Deposit,Yes,3101.59,2025-06-15 12:51:00,"San Antonio, TX",2784.79,Web,16.2,0.832,1
CUST00575,Patricia,Johnson,Female,62.0,NC,Savings,12121.84,682.0,False,False,2010-05-30,0.0,Small,Payment,Yes,2676.9,2025-06-15 12:41:00,"Phoenix, AZ",4870.01,ATM,15.1,0.233,0
CUST00207,Jennifer,Miller,Female,60.0,CA,Checking,78173.3,552.0,False,True,2010-07-08,83804.94,Small,Deposit,Yes,1360.13,2025-06-15 04:42:00,"San Diego, CA",8416.18,Mobile,15.0,0.351,0
CUST00075,Elizabeth,Jones,Female,64.0,MI,Investment,41224.96,517.0,True,True,2005-10-31,21149.5,Small,Withdrawal,No,2121.29,2025-06-15 01:33:00,"New York, NY",6072.22,Web,19.7,0.0,0
CUST00771,Elizabeth,Garcia,Female,34.0,NY,Checking,35844.35,754.0,False,True,2017-04-19,62866.49,Large,Withdrawal,Yes,4569.88,2025-06-15 02:42:00,"New York, NY",4851.43,ATM,8.2,0.199,0
CUST00143,Robert,Garcia,Male,34.0,IL,Credit,33101.81,765.0,False,True,2015-11-11,43440.73,Small,Payment,No,3217.31,2025-06-15 15:26:00,"Philadelphia, PA",9258.9,Web,9.6,0.602,0
CUST00710,Robert,Garcia,Other,48.0,MI,Savings,31264.0,725.0,True,False,2007-04-22,0.0,Big,Transfer,No,2252.43,2025-06-15 08:13:00,"Dallas, TX",6360.46,Web,18.2,0.487,0
CUST00163,Mary,Williams,Female,40.0,IL,Savings,49125.8,306.0,False,False,2003-08-09,0.0,Small,Purchase,No,1278.36,2025-06-15 17:32:00,"San Diego, CA",2739.44,Web,21.9,0.043,0
CUST00965,Jennifer,Johnson,Other,34.0,GA,Investment,32905.28,782.0,False,True,2016-07-14,63388.05,Large,Withdrawal,No,1439.52,2025-06-15 12:48:00,"San Antonio, TX",3653.21,Mobile,9.0,0.566,0
CUST00068,Patricia,Smith,Other,75.0,NC,Investment,53772.62,562.0,False,False,2003-01-03,0.0,Large,Transfer,Yes,1786.49,2025-06-15 12:51:00,"Chicago, IL",2705.28,Mobile,22.5,0.588,0
CUST00188,Robert,Miller,Male,32.0,NY,Investment,68488.7,378.0,True,False,2004-10-17,0.0,Big,Deposit,Yes,2975.16,2025-06-15 08:15:00,"Chicago, IL",9150.7,Web,20.7,0.317,0
CUST00866,Linda,Martinez,Female,36.0,MI,Checking,1002.14,522.0,True,False,2008-02-20,0.0,Big,Transfer,Yes,233.47,2025-06-15 09:59:00,"San Diego, CA",2334.18,ATM,17.4,0.5,0
CUST00628,William,Martinez,Other,20.0,GA,Credit,86829.26,461.0,True,False,2003-09-26,0.0,Big,Payment,Yes,444.45,2025-06-15 21:39:00,"Phoenix, AZ",965.03,ATM,21.8,0.106,0
CUST00136,John,Miller,Male,41.0,IL,Savings,56489.41,413.0,True,False,2016-04-17,0.0,Big,Purchase,No,1548.39,2025-06-15 09:27:00,"San Antonio, TX",9547.83,ATM,9.2,0.109,0
CUST00277,James,Smith,Female,20.0,GA,Checking,59336.99,541.0,False,True,2007-02-19,13356.63,Small,Deposit,No,4205.51,2025-06-15 00:25:00,"San Antonio, TX",2749.17,ATM,18.4,0.767,1
CUST00022,Linda,Garcia,Other,70.0,GA,Credit,27545.71,338.0,True,True,2021-03-13,77942.03,Large,Purchase,Yes,2834.65,2025-06-15 14:48:00,"New York, NY",231.0,Mobile,4.3,0.486,0
CUST00582,James,Jones,Female,57.0,TX,Savings,63014.81,357.0,False,False,2017-04-10,0.0,Large,Purchase,Yes,3257.93,2025-06-15 19:13:00,"San Diego, CA",6703.74,ATM,8.2,0.153,0
CUST00863,James,Miller,Female,23.0,IL,Checking,31283.59,512.0,True,True,2008-08-29,80041.08,Small,Deposit,No,2489.05,2025-06-15 02:20:00,"Los Angeles, CA",3011.65,ATM,16.8,0.201,0
CUST00738,Jennifer,Johnson,Other,53.0,NC,Credit,22631.46,361.0,True,True,2004-08-27,18909.73,Big,Purchase,No,3190.31,2025-06-15 01:03:00,"Chicago, IL",9189.56,ATM,20.9,0.235,0
CUST00606,Linda,Williams,Other,18.0,NC,Investment,93165.79,509.0,True,True,2006-09-27,63082.77,Large,Purchase,Yes,4846.73,2025-06-15 05:16:00,"Houston, TX",5821.0,Web,18.8,0.303,0
CUST00455,Patricia,Martinez,Female,65.0,TX,Credit,27064.13,359.0,False,False,2011-07-01,0.0,Large,Transfer,Yes,148.61,2025-06-15 15:07:00,"San Antonio, TX",2323.47,Web,14.0,0.226,0
CUST00740,James,Garcia,Male,38.0,NY,Checking,65186.79,567.0,True,True,2018-08-29,86893.76,Big,Payment,No,2265.96,2025-06-15 12:25:00,"Houston, TX",6661.13,Web,6.8,0.564,0
CUST00761,James,Rodriguez,Male,54.0,PA,Checking,48287.4,473.0,True,True,2012-05-04,54920.44,Small,Payment,No,2328.17,2025-06-15 04:00:00,"Los Angeles, CA",9960.89,ATM,13.2,0.518,0
CUST00425,Robert,Davis,Male,20.0,PA,Savings,72048.24,369.0,True,False,2008-07-06,0.0,Small,Purchase,No,1152.61,2025-06-15 00:44:00,"Phoenix, AZ",4522.19,Mobile,17.0,0.238,0
CUST00012,Elizabeth,Williams,Other,40.0,NY,Checking,53481.19,405.0,True,True,2007-09-20,28502.18,Large,Payment,Yes,1350.83,2025-06-15 13:06:00,"Chicago, IL",1238.32,ATM,17.8,0.217,0
CUST00472,John,Jones,Male,41.0,CA,Investment,333.71,412.0,False,False,2003-09-25,0.0,Big,Purchase,Yes,2972.06,2025-06-15 23:06:00,"San Antonio, TX",5788.15,ATM,21.8,0.233,0
CUST00401,Patricia,Smith,Other,42.0,IL,Savings,11512.37,748.0,False,False,2009-11-16,0.0,Small,Withdrawal,No,3655.63,2025-06-15 23:37:00,"Chicago, IL",6508.01,Web,15.6,0.559,0
CUST00159,Linda,Davis,Male,51.0,IL,Credit,57642.24,515.0,True,False,2013-05-20,0.0,Small,Deposit,No,1934.55,2025-06-15 00:31:00,"Phoenix, AZ",3843.81,ATM,12.1,0.365,0
CUST00495,Jennifer,Smith,Male,57.0,OH,Savings,4512.13,648.0,False,True,2013-01-21,24764.8,Big,Purchase,Yes,2598.26,2025-06-15 02:18:00,"San Jose, CA",7363.7,Web,12.4,0.329,0
CUST00807,Robert,Smith,Male,70.0,GA,Checking,74453.48,848.0,True,True,2001-10-20,84192.43,Big,Deposit,Yes,1996.61,2025-06-15 22:17:00,"New York, NY",1236.85,Mobile,23.7,0.236,0
CUST00844,Robert,Martinez,Male,75.0,GA,Savings,46634.7,749.0,True,True,2002-06-16,94319.73,Big,Transfer,No,4214.4,2025-06-15 12:36:00,"Phoenix, AZ",2669.11,Mobile,23.1,0.517,0
CUST00077,Robert,Brown,Male,24.0,IL,Credit,51572.08,587.0,False,True,2015-06-18,16191.75,Small,Withdrawal,No,4135.46,2025-06-15 03:21:00,"Dallas, TX",7360.61,Mobile,10.0,0.727,0
CUST00875,Michael,Smith,Male,56.0,PA,Credit,44932.88,728.0,True,True,2009-02-22,45070.39,Small,Transfer,Yes,1643.3,2025-06-15 13:33:00,"Dallas, TX",2185.36,Web,16.4,0.139,0
CUST00479,Patricia,Smith,Male,77.0,NY,Investment,79022.35,559.0,True,False,2006-02-08,0.0,Large,Deposit,Yes,3058.6,2025-06-15 04:18:00,"San Jose, CA",5349.75,Web,19.4,0.144,0
CUST00579,James,Martinez,Other,64.0,MI,Credit,95731.3,512.0,False,False,2022-12-30,0.0,Large,Deposit,No,2015.36,2025-06-15 22:33:00,"San Antonio, TX",5295.9,Mobile,2.5,0.529,0
CUST00678,Elizabeth,Martinez,Female,33.0,TX,Checking,67637.62,300.0,True,False,2005-02-16,0.0,Big,Transfer,Yes,4603.94,2025-06-15 20:57:00,"San Antonio, TX",9745.17,Mobile,20.4,0.511,0
